date,hub_id,rainfall_3d_mm,flood_risk_3d,salinity_risk_14d,supply_factor,delay_factor,priority_add,road_capacity_factor,freight_weather_factor
2026-09-02,HUB_VITHANH,215.116894,0.099364,0.055000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-03,HUB_LONGXUYEN,196.928431,0.258473,0.018000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-03,HUB_SOCTRANG,216.648531,0.065774,0.100000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-03,HUB_VINHLONG,193.322396,0.164854,0.045000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-03,HUB_VITHANH,208.371547,0.123039,0.055000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-04,HUB_LONGXUYEN,148.553831,0.265881,0.018000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-04,HUB_SOCTRANG,163.247811,0.050079,0.100000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-04,HUB_VINHLONG,145.123740,0.172328,0.045000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-04,HUB_VITHANH,156.949123,0.124525,0.055000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-05,HUB_LONGXUYEN,168.455017,0.269486,0.018000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-05,HUB_SOCTRANG,185.093938,0.055670,0.100000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-05,HUB_VINHLONG,165.271716,0.174568,0.045000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-05,HUB_VITHANH,178.485937,0.128711,0.055000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-06,HUB_LONGXUYEN,135.464764,0.257754,0.018000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-06,HUB_SOCTRANG,149.472750,0.045483,0.100000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-06,HUB_VINHLONG,133.736043,0.165818,0.045000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-06,HUB_VITHANH,145.015239,0.119005,0.055000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-07,HUB_LONGXUYEN,147.116897,0.257471,0.018000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-07,HUB_SOCTRANG,161.928383,0.049447,0.100000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-07,HUB_VINHLONG,145.687941,0.166343,0.045000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-07,HUB_VITHANH,157.337878,0.122748,0.055000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-08,HUB_LONGXUYEN,104.519489,0.241724,0.017743,0.819070,1.289488,0.398047,0.746698,1.180000
2026-09-08,HUB_SOCTRANG,115.192783,0.035127,0.098571,0.814628,1.296594,0.407817,0.740480,1.180000
2026-09-08,HUB_VINHLONG,103.552658,0.147082,0.044357,0.832288,1.268340,0.368967,0.765203,1.180000
2026-09-08,HUB_VITHANH,111.622299,0.104023,0.054214,0.817703,1.291675,0.401054,0.744784,1.180000
2026-09-09,HUB_LONGXUYEN,132.686886,0.249977,0.017486,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-09,HUB_SOCTRANG,145.649663,0.043991,0.097143,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-09,HUB_VINHLONG,130.991092,0.153161,0.043714,0.764423,1.350000,0.518270,0.680000,1.180000
2026-09-09,HUB_VITHANH,139.952671,0.109019,0.053429,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-10,HUB_LONGXUYEN,171.574135,0.268608,0.017229,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-10,HUB_SOCTRANG,188.787793,0.056921,0.095714,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-10,HUB_VINHLONG,169.765259,0.170829,0.043071,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-10,HUB_VITHANH,181.005400,0.129901,0.052643,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-11,HUB_LONGXUYEN,222.056480,0.291171,0.016971,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-11,HUB_SOCTRANG,244.211544,0.075491,0.094286,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-11,HUB_VINHLONG,218.872221,0.195998,0.042429,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-11,HUB_VITHANH,235.285735,0.156471,0.051857,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-12,HUB_LONGXUYEN,216.937357,0.292026,0.016714,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-12,HUB_SOCTRANG,238.236856,0.073538,0.092857,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-12,HUB_VINHLONG,213.348074,0.198064,0.041786,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-12,HUB_VITHANH,229.735098,0.156913,0.051071,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-13,HUB_LONGXUYEN,185.741706,0.281802,0.016457,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-13,HUB_SOCTRANG,203.430740,0.062944,0.091429,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-13,HUB_VINHLONG,182.098021,0.185784,0.041143,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-13,HUB_VITHANH,197.049803,0.145339,0.050286,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-14,HUB_LONGXUYEN,206.151511,0.281500,0.016200,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-14,HUB_SOCTRANG,225.755592,0.068295,0.090000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-14,HUB_VINHLONG,201.933736,0.185730,0.040500,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-14,HUB_VITHANH,217.852187,0.146396,0.049500,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-15,HUB_LONGXUYEN,200.738532,0.284858,0.015943,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-15,HUB_SOCTRANG,219.208556,0.072080,0.088571,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-15,HUB_VINHLONG,196.727980,0.189621,0.039857,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-15,HUB_VITHANH,212.383508,0.153410,0.048714,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-16,HUB_LONGXUYEN,255.113137,0.302234,0.015686,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-16,HUB_SOCTRANG,279.388608,0.091081,0.087143,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-16,HUB_VINHLONG,249.296397,0.208217,0.039214,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-16,HUB_VITHANH,270.197581,0.167777,0.047929,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-17,HUB_LONGXUYEN,212.275649,0.296522,0.015429,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-17,HUB_SOCTRANG,233.129083,0.078533,0.085714,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-17,HUB_VINHLONG,208.021723,0.204392,0.038571,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-17,HUB_VITHANH,225.066996,0.160349,0.047143,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-18,HUB_LONGXUYEN,257.279170,0.307135,0.015171,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-18,HUB_SOCTRANG,283.405858,0.089287,0.084286,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-18,HUB_VINHLONG,252.747381,0.216091,0.037929,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-18,HUB_VITHANH,272.818984,0.169256,0.046357,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-19,HUB_LONGXUYEN,209.034544,0.292193,0.014914,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-19,HUB_SOCTRANG,229.733111,0.073044,0.082857,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-19,HUB_VINHLONG,206.108331,0.202984,0.037286,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-19,HUB_VITHANH,221.797604,0.156072,0.045571,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-20,HUB_LONGXUYEN,196.905100,0.283524,0.014657,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-20,HUB_SOCTRANG,215.647116,0.067274,0.081429,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-20,HUB_VINHLONG,193.990328,0.190719,0.036643,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-20,HUB_VITHANH,208.825403,0.147238,0.044786,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-21,HUB_LONGXUYEN,164.961285,0.269864,0.014400,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-21,HUB_SOCTRANG,288.798769,0.113193,0.080000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-21,HUB_VINHLONG,161.516788,0.175315,0.036000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-21,HUB_VITHANH,282.638253,0.192111,0.044000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-22,HUB_LONGXUYEN,173.664790,0.270149,0.014400,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-22,HUB_SOCTRANG,413.379819,0.176817,0.080000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-22,HUB_VINHLONG,170.397346,0.175476,0.036000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-22,HUB_VITHANH,406.237062,0.259504,0.044000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-23,HUB_LONGXUYEN,141.814841,0.258196,0.014400,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-23,HUB_SOCTRANG,377.760526,0.165781,0.080000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-23,HUB_VINHLONG,139.189293,0.166098,0.036000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-23,HUB_VITHANH,372.419731,0.246251,0.044000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-24,HUB_LONGXUYEN,121.158255,0.243406,0.014400,0.778463,1.350000,0.487382,0.689848,1.180000
2026-09-24,HUB_SOCTRANG,246.550793,0.100772,0.080000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-24,HUB_VINHLONG,119.489776,0.152654,0.036000,0.793302,1.330716,0.454735,0.710623,1.180000
2026-09-24,HUB_VITHANH,242.472600,0.172073,0.044000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-25,HUB_LONGXUYEN,102.387609,0.238140,0.014400,0.825084,1.279866,0.384816,0.755117,1.180000
2026-09-25,HUB_SOCTRANG,111.047561,0.033128,0.080000,0.826712,1.277260,0.381233,0.757397,1.180000
2026-09-25,HUB_VINHLONG,100.960922,0.148667,0.036000,0.839153,1.257355,0.353863,0.774814,1.180000
2026-09-25,HUB_VITHANH,107.334784,0.099615,0.044000,0.829720,1.272448,0.374616,0.761608,1.180000
2026-09-26,HUB_LONGXUYEN,127.125258,0.243633,0.014400,0.763845,1.350000,0.519542,0.680000,1.180000
2026-09-26,HUB_SOCTRANG,138.840049,0.041466,0.080000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-26,HUB_VINHLONG,124.951102,0.154542,0.036000,0.779688,1.350000,0.484686,0.691563,1.180000
2026-09-26,HUB_VITHANH,133.620264,0.107727,0.044000,0.764331,1.350000,0.518472,0.680000,1.180000
2026-09-27,HUB_LONGXUYEN,148.758075,0.253395,0.014400,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-27,HUB_SOCTRANG,162.366934,0.048447,0.080000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-27,HUB_VINHLONG,145.689267,0.165276,0.036000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-27,HUB_VITHANH,156.571155,0.118799,0.044000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-28,HUB_LONGXUYEN,158.223499,0.258229,0.014400,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-28,HUB_SOCTRANG,173.496127,0.051964,0.080000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-28,HUB_VINHLONG,154.406747,0.167321,0.036000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-28,HUB_VITHANH,166.779542,0.126548,0.044000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-29,HUB_LONGXUYEN,159.777863,0.260935,0.014400,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-29,HUB_SOCTRANG,175.538649,0.052925,0.080000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-29,HUB_VINHLONG,156.868403,0.167674,0.036000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-29,HUB_VITHANH,168.727235,0.129434,0.044000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-30,HUB_LONGXUYEN,143.972913,0.260071,0.014400,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-30,HUB_SOCTRANG,158.282888,0.048080,0.080000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-30,HUB_VINHLONG,142.119599,0.164224,0.036000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-09-30,HUB_VITHANH,152.999833,0.125493,0.044000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-01,HUB_LONGXUYEN,166.155901,0.266703,0.014400,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-01,HUB_SOCTRANG,181.210254,0.054884,0.080000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-01,HUB_VINHLONG,163.557645,0.167731,0.036000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-01,HUB_VITHANH,176.038155,0.129358,0.044000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-02,HUB_LONGXUYEN,171.938822,0.285733,0.014400,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-02,HUB_SOCTRANG,187.313216,0.064714,0.080000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-02,HUB_VINHLONG,168.423042,0.184572,0.036000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-02,HUB_VITHANH,182.255696,0.144468,0.044000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-03,HUB_LONGXUYEN,176.808566,0.297248,0.014400,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-03,HUB_SOCTRANG,193.472615,0.072018,0.080000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-03,HUB_VINHLONG,173.145878,0.197248,0.036000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-03,HUB_VITHANH,187.013450,0.157773,0.044000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-04,HUB_LONGXUYEN,172.822356,0.306001,0.014400,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-04,HUB_SOCTRANG,190.817568,0.077274,0.080000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-04,HUB_VINHLONG,169.829650,0.207998,0.036000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-04,HUB_VITHANH,183.706105,0.168702,0.044000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-05,HUB_LONGXUYEN,183.534314,0.306275,0.014400,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-05,HUB_SOCTRANG,202.117460,0.082545,0.080000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-05,HUB_VINHLONG,180.338281,0.212583,0.036000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-05,HUB_VITHANH,194.439432,0.173371,0.044000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-06,HUB_LONGXUYEN,163.570445,0.300541,0.014400,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-06,HUB_SOCTRANG,179.821221,0.073921,0.080000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-06,HUB_VINHLONG,160.236398,0.206667,0.036000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-06,HUB_VITHANH,172.914209,0.164686,0.044000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-07,HUB_LONGXUYEN,147.668661,0.294149,0.014400,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-07,HUB_SOCTRANG,161.497122,0.067176,0.080000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-07,HUB_VINHLONG,144.307081,0.201439,0.036000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-07,HUB_VITHANH,155.895549,0.154491,0.044000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-08,HUB_LONGXUYEN,104.430593,0.276523,0.014400,0.814716,1.296454,0.407625,0.740602,1.180000
2026-10-08,HUB_SOCTRANG,114.682298,0.047241,0.080000,0.815852,1.294637,0.405126,0.742192,1.180000
2026-10-08,HUB_VINHLONG,101.706908,0.181384,0.036000,0.832749,1.267601,0.367951,0.765849,1.180000
2026-10-08,HUB_VITHANH,110.095331,0.131848,0.044000,0.818459,1.290465,0.399389,0.745843,1.180000
2026-10-09,HUB_LONGXUYEN,110.057294,0.271337,0.014400,0.801688,1.317299,0.436287,0.722363,1.180000
2026-10-09,HUB_SOCTRANG,120.555374,0.046369,0.080000,0.801617,1.317412,0.436442,0.722264,1.180000
2026-10-09,HUB_VINHLONG,107.051763,0.177242,0.036000,0.820264,1.287578,0.395419,0.748370,1.180000
2026-10-09,HUB_VITHANH,115.872255,0.131077,0.044000,0.804446,1.312887,0.430219,0.726224,1.180000
2026-10-10,HUB_LONGXUYEN,83.001297,0.259625,0.014400,0.869464,1.208857,0.287178,0.817250,1.156643
2026-10-10,HUB_SOCTRANG,90.673010,0.035743,0.080000,0.876151,1.198159,0.272468,0.826611,1.148619
2026-10-10,HUB_VINHLONG,81.218523,0.167381,0.036000,0.884793,1.184332,0.253456,0.838710,1.138249
2026-10-10,HUB_VITHANH,86.690296,0.120315,0.044000,0.877286,1.196342,0.269970,0.828201,1.147256
2026-10-11,HUB_LONGXUYEN,140.298955,0.274333,0.014400,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-11,HUB_SOCTRANG,152.545029,0.053387,0.080000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-11,HUB_VINHLONG,137.535713,0.183116,0.036000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-11,HUB_VITHANH,147.338337,0.138378,0.044000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-12,HUB_LONGXUYEN,180.643615,0.300630,0.014400,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-12,HUB_SOCTRANG,196.579291,0.077575,0.080000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-12,HUB_VINHLONG,177.017304,0.208394,0.036000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-12,HUB_VITHANH,190.379168,0.161636,0.044000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-13,HUB_LONGXUYEN,213.293484,0.318035,0.014400,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-13,HUB_SOCTRANG,233.186017,0.094457,0.080000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-13,HUB_VINHLONG,208.859399,0.224301,0.036000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-13,HUB_VITHANH,225.850444,0.180970,0.044000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-14,HUB_LONGXUYEN,172.873203,0.309646,0.014400,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-14,HUB_SOCTRANG,189.047321,0.082923,0.080000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-14,HUB_VINHLONG,168.927599,0.216696,0.036000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-14,HUB_VITHANH,183.108061,0.171495,0.044000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-15,HUB_LONGXUYEN,140.071264,0.291586,0.014400,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-15,HUB_SOCTRANG,153.718294,0.064784,0.080000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-15,HUB_VINHLONG,137.672935,0.197793,0.036000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-15,HUB_VITHANH,148.714102,0.155364,0.044000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-16,HUB_LONGXUYEN,122.974456,0.280562,0.014400,0.768821,1.350000,0.508594,0.680000,1.180000
2026-10-16,HUB_SOCTRANG,134.546008,0.053781,0.080000,0.766380,1.350000,0.513963,0.680000,1.180000
2026-10-16,HUB_VINHLONG,121.050619,0.189412,0.036000,0.784341,1.345055,0.474450,0.698077,1.180000
2026-10-16,HUB_VITHANH,130.163599,0.143113,0.044000,0.767826,1.350000,0.510782,0.680000,1.180000
2026-10-17,HUB_LONGXUYEN,155.385435,0.292726,0.014400,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-17,HUB_SOCTRANG,169.940973,0.066554,0.080000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-17,HUB_VINHLONG,152.742600,0.198904,0.036000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-17,HUB_VITHANH,164.028482,0.154445,0.044000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-18,HUB_LONGXUYEN,146.572305,0.294410,0.014400,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-18,HUB_SOCTRANG,159.983342,0.066295,0.080000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-18,HUB_VINHLONG,143.519450,0.198108,0.036000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-18,HUB_VITHANH,154.097568,0.150083,0.044000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-19,HUB_LONGXUYEN,125.025102,0.286191,0.014400,0.763020,1.350000,0.521355,0.680000,1.180000
2026-10-19,HUB_SOCTRANG,136.675457,0.057513,0.080000,0.760653,1.350000,0.526564,0.680000,1.180000
2026-10-19,HUB_VINHLONG,122.165650,0.187209,0.036000,0.781924,1.348922,0.479768,0.694693,1.180000
2026-10-19,HUB_VITHANH,131.268039,0.140741,0.044000,0.765459,1.350000,0.515991,0.680000,1.180000
2026-10-20,HUB_LONGXUYEN,84.424771,0.267290,0.014400,0.864912,1.216141,0.297194,0.810876,1.162106
2026-10-20,HUB_SOCTRANG,92.807858,0.039399,0.080000,0.870420,1.207327,0.285075,0.818589,1.155495
2026-10-20,HUB_VINHLONG,82.962698,0.169705,0.036000,0.880204,1.191674,0.263552,0.832285,1.143756
2026-10-20,HUB_VITHANH,88.979249,0.123234,0.044000,0.871282,1.205948,0.283179,0.819795,1.154461
2026-10-21,HUB_LONGXUYEN,94.816779,0.263705,0.014400,0.840011,1.255982,0.351976,0.776015,1.180000
2026-10-21,HUB_SOCTRANG,104.333434,0.039017,0.080000,0.842300,1.252319,0.346939,0.779221,1.180000
2026-10-21,HUB_VINHLONG,93.173808,0.167278,0.036000,0.855583,1.231067,0.317718,0.797816,1.173300
2026-10-21,HUB_VITHANH,100.125041,0.125508,0.044000,0.843719,1.250050,0.343819,0.781206,1.180000
2026-10-22,HUB_LONGXUYEN,116.110502,0.271904,0.014400,0.786812,1.341101,0.469014,0.701536,1.180000
2026-10-22,HUB_SOCTRANG,127.475658,0.048353,0.080000,0.784423,1.344923,0.474269,0.698193,1.180000
2026-10-22,HUB_VINHLONG,114.535162,0.176323,0.036000,0.802100,1.316640,0.435380,0.722940,1.180000
2026-10-22,HUB_VITHANH,122.947683,0.137076,0.044000,0.786311,1.341903,0.470117,0.700835,1.180000
2026-10-23,HUB_LONGXUYEN,116.803556,0.274715,0.014400,0.784724,1.344441,0.473607,0.698614,1.180000
2026-10-23,HUB_SOCTRANG,128.194413,0.051574,0.080000,0.782216,1.348455,0.479126,0.695102,1.180000
2026-10-23,HUB_VINHLONG,114.901553,0.180007,0.036000,0.800689,1.318898,0.438485,0.720964,1.180000
2026-10-23,HUB_VITHANH,123.076075,0.140938,0.044000,0.785456,1.343270,0.471997,0.699638,1.180000
2026-10-24,HUB_LONGXUYEN,123.083560,0.277345,0.014400,0.769005,1.350000,0.508189,0.680000,1.180000
2026-10-24,HUB_SOCTRANG,134.298620,0.053653,0.080000,0.767003,1.350000,0.512593,0.680000,1.180000
2026-10-24,HUB_VINHLONG,120.136768,0.184320,0.036000,0.787288,1.340340,0.467967,0.702203,1.180000
2026-10-24,HUB_VITHANH,129.421786,0.144569,0.044000,0.769436,1.350000,0.507241,0.680000,1.180000
2026-10-25,HUB_LONGXUYEN,127.688695,0.281863,0.014400,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-25,HUB_SOCTRANG,139.955417,0.056953,0.080000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-25,HUB_VINHLONG,124.211205,0.187967,0.036000,0.776817,1.350000,0.491002,0.687544,1.180000
2026-10-25,HUB_VITHANH,134.542525,0.145355,0.044000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-26,HUB_LONGXUYEN,170.184990,0.298606,0.014400,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-26,HUB_SOCTRANG,187.271528,0.074081,0.080000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-26,HUB_VINHLONG,166.291356,0.203842,0.036000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-26,HUB_VITHANH,180.555587,0.159933,0.044000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-27,HUB_LONGXUYEN,143.197021,0.295307,0.014400,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-27,HUB_SOCTRANG,158.379039,0.067296,0.080000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-27,HUB_VINHLONG,141.407235,0.200511,0.036000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-27,HUB_VITHANH,152.819700,0.154771,0.044000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-28,HUB_LONGXUYEN,191.150734,0.311103,0.014400,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-28,HUB_SOCTRANG,211.147433,0.084398,0.080000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-28,HUB_VINHLONG,188.594022,0.215997,0.036000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-28,HUB_VITHANH,203.722103,0.171072,0.044000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-29,HUB_LONGXUYEN,249.053448,0.349354,0.014400,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-29,HUB_SOCTRANG,208.261982,0.087192,0.080000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-29,HUB_VINHLONG,245.489272,0.255441,0.036000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-29,HUB_VITHANH,200.707553,0.175510,0.044000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-30,HUB_LONGXUYEN,382.485397,0.422734,0.014400,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-30,HUB_SOCTRANG,222.716460,0.089974,0.080000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-30,HUB_VINHLONG,378.636872,0.329520,0.036000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-30,HUB_VITHANH,214.888618,0.180680,0.044000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-31,HUB_LONGXUYEN,328.630399,0.401322,0.014400,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-31,HUB_SOCTRANG,164.014701,0.070096,0.080000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-31,HUB_VINHLONG,325.684495,0.307531,0.036000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-10-31,HUB_VITHANH,157.651944,0.162153,0.044000,0.760000,1.350000,0.528000,0.680000,1.180000
2026-11-01,HUB_LONGXUYEN,239.490185,0.349789,0.014400,0.760000,1.350000,0.528000,0.680000,1.180000
